frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,,0,,,,,,,,,,,,
3.9GPa,,,,,0,,,,,,,,,,,,
5GPa,0,0,0,0,0.110514,0,0,,,,,,,,,,
6.2GPa,0,0,0,0,0.22391,0,0,0.493565,,,,,,,,,
6.6GPa,,,,,0,,,0,0,,,,,,,,
7.4GPa,0,0,0,0,0.0749671,0,0,0.678348,0.334809,0,,,,,,,
8.5GPa,,,,,0,,,0,0,,0,,,,,,
9.8GPa,0,0,0,0,0.230527,0,0,0.479398,0.971295,0,0.325198,0,,,,,
10.4GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12.8GPa,,,,,0,,,0,0,,0,,0,0,,,
13.3GPa,,,,,0,,,0,0,,0,,0,0,,,
15.6GPa,0,0,0,0,0.22767,0,0,0.485413,0.983482,0,0.329279,0,0.987608,0,0,0,
