frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,,,0,,,,,,,,,,,,,,
2.3GPa,,,0,,,,,,,,,,,,,,
2.4GPa_decomp,,,0,,,,,,,,,,,,,,
3.9GPa,,,0,,,,,,,,,,,,,,
5GPa,0,0,0.266902,0,0,0,0,,,,,,,,,,
6.2GPa,0,0,0.535097,0,0,0,0,0.498791,,,,,,,,,
6.6GPa,,,0,,,,,0,0,,,,,,,,
7.4GPa,0,0,0.486246,0,0,0,0,0.12978,0.260189,0,,,,,,,
8.5GPa,0,0,0.0491362,0,0,0,0,0.0131145,0.0262926,0,0.101052,,,,,,
9.8GPa,,,0,,,,,0,0,,0,0,,,,,
10.4GPa,0,0,0.367878,0,0,0,0,0.0981873,0.19685,0,0.756567,0.133567,0,,,,
12.8GPa,,,0,,,,,0,0,,0,0,,0,,,
13.3GPa,,,0,,,,,0,0,,0,0,,0,,,
15.6GPa,,,0,,,,,0,0,,0,0,,0,,,
