frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,,,,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,0,,,,,,,,,,,,,
3.9GPa,,,,0,,,,,,,,,,,,,
5GPa,,,,0,,,,,,,,,,,,,
6.2GPa,,,,0,,,,,,,,,,,,,
6.6GPa,0,0,0,0,0,0,0,0,0,,,,,,,,
7.4GPa,,,,0,,,,,,0,,,,,,,
8.5GPa,0,0,0,0,0,0,0,0,0,1,0,,,,,,
9.8GPa,0,0,0,0.385716,0,0,0,0,0,0,0,0,,,,,
10.4GPa,0,0,0,0.108546,0,0,0,0,0,0,0,0,0.0418679,,,,
12.8GPa,0,0,0,0.125535,0,0,0,0,0,0,0,0,0.325459,0.0136263,,,
13.3GPa,0,0,0,0.0499262,0,0,0,0,0,0,0,0,0.0192573,0.459955,0.00626748,,
15.6GPa,,,,0,,,,,,0,,0,0,0,0,0,
