frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0.311391,,,,,,,,,,,,,,,
1.5GPa,,0,0,,,,,,,,,,,,,,
2.3GPa,0,0.731561,0.227801,0,,,,,,,,,,,,,
2.4GPa_decomp,,0,0,,0,,,,,,,,,,,,
3.9GPa,0,0.856692,0.36348,0,0.626723,0,,,,,,,,,,,
5GPa,0,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,0,0.0432337,0.0134626,0,0.0590978,0,0.0370379,0,,,,,,,,,
6.6GPa,,0,0,,0,,0,0,0,,,,,,,,
7.4GPa,0,0.822382,0.256082,0,0.889564,0,0.704528,0,0.0525713,0,,,,,,,
8.5GPa,,0,0,,0,,0,0,0,,0,,,,,,
9.8GPa,0,0.800606,0.388944,0,0.585692,0,0.934532,0,0.0346131,0,0.658404,0,,,,,
10.4GPa,,0,0,,0,,0,0,0,,0,,0,,,,
12.8GPa,,0,0,,0,,0,0,0,,0,,0,,,,
13.3GPa,0,0.106804,0.0332576,0,0.145994,0,0.0914977,0,0.404796,0,0.129871,0,0.0855076,0,0,,
15.6GPa,,0,0,,0,,0,0,0,,0,,0,,,0,
