frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0,,,,,,,,,,,,,,,,
2.3GPa,0,,,,,,,,,,,,,,,,
2.4GPa_decomp,0,,,,,,,,,,,,,,,,
3.9GPa,0,,,,,,,,,,,,,,,,
5GPa,0.0227243,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,0.00850479,0,0,0,0,0,0,0.37426,,,,,,,,,
6.6GPa,0,0,0,0,0,0,0,0,0,,,,,,,,
7.4GPa,0,,,,,,,0,0,0,,,,,,,
8.5GPa,0,,,,,,,0,0,0,,,,,,,
9.8GPa,0.0473571,0,0,0,0,0,0,0.47985,0.179589,0,0,0,,,,,
10.4GPa,0.113046,0,0,0,0,0,0,0.201018,0.075233,0,0,0,0.418919,,,,
12.8GPa,0,,,,,,,0,0,0,,,0,0,,,
13.3GPa,0,,,,,,,0,0,0,,,0,0,,,
15.6GPa,0.0197092,0,0,0,0,0,0,0.86732,0.431513,0,0,0,0.416183,0.174347,0,0,
