frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,,0,,,,,,,,,,,,,,,
2.3GPa,,0,,,,,,,,,,,,,,,
2.4GPa_decomp,0,0.320348,0,0,0,,,,,,,,,,,,
3.9GPa,,0,,,,0,,,,,,,,,,,
5GPa,0,0.137064,0,0,0,0.043908,0,,,,,,,,,,
6.2GPa,0,0.764643,0,0,0,0.418951,0,0.104805,,,,,,,,,
6.6GPa,,0,,,,0,,0,0,,,,,,,,
7.4GPa,,0,,,,0,,0,0,,,,,,,,
8.5GPa,,0,,,,0,,0,0,,,,,,,,
9.8GPa,,0,,,,0,,0,0,,,,,,,,
10.4GPa,,0,,,,0,,0,0,,,,,,,,
12.8GPa,0,0.633996,0,0,0,0.505283,0,0.0868979,0.82914,0,0,0,0,0,,,
13.3GPa,,0,,,,0,,0,0,,,,,,0,,
15.6GPa,0,0.739643,0,0,0,0.236943,0,0.185311,0.565562,0,0,0,0,0,0.468931,0,
