frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.755296,,,,,,,,,,,,,,,,
1.3GPa,0.471077,0.623698,,,,,,,,,,,,,,,
1.5GPa,0.279534,0.370098,0.593393,,,,,,,,,,,,,,
2.3GPa,0.224139,0.296757,0.475803,0.801833,,,,,,,,,,,,,
2.4GPa_decomp,0.346034,0.458144,0.734561,0.807821,0.647737,,,,,,,,,,,,
3.9GPa,0.961207,0.785779,0.490088,0.290815,0.233185,0.36,,,,,,,,,,,
5GPa,0,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,0.647386,0.857128,0.72766,0.431789,0.346222,0.534511,0.673513,0,,,,,,,,,
6.6GPa,0,0,0,0,0,0,0,,0,,,,,,,,
7.4GPa,0.521076,0.393567,0.245467,0.145658,0.116794,0.18031,0.500862,0,0.337337,0,,,,,,,
8.5GPa,0,0,0,0,0,0,0,,0,,0,,,,,,
9.8GPa,0,0,0,0,0,0,0,,0,,0,,,,,,
10.4GPa,0,0,0,0,0,0,0,,0,,0,,,,,,
12.8GPa,0,0,0,0,0,0,0,,0,,0,,,,,,
13.3GPa,0,0,0,0,0,0,0,,0,,0,,,,,,
15.6GPa,0.589202,0.445022,0.277559,0.164702,0.132063,0.203884,0.566345,0,0.381441,0,0.884377,0,0,0,0,0,
