frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,,,,,,,,,,,,,,,,,
2.4GPa_decomp,,,,,,,,,,,,,,,,,
3.9GPa,0,0,0,0,0,0,,,,,,,,,,,
5GPa,0,0,0,0,0,0,0.690988,,,,,,,,,,
6.2GPa,0,0,0,0,0,0,0.140559,0.203417,,,,,,,,,
6.6GPa,,,,,,,0,0,0,,,,,,,,
7.4GPa,,,,,,,0,0,0,,,,,,,,
8.5GPa,,,,,,,0,0,0,,,,,,,,
9.8GPa,0,0,0,0,0,0,0.412304,0.596688,0.34091,0,0,0,,,,,
10.4GPa,0,0,0,0,0,0,0.24429,0.168802,0.0343372,0,0,0,0.100722,,,,
12.8GPa,,,,,,,0,0,0,,,,0,0,,,
13.3GPa,,,,,,,0,0,0,,,,0,0,,,
15.6GPa,0,0,0,0,0,0,0.500027,0.72364,0.281102,0,0,0,0.824564,0.122152,0,0,
