frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.536658,,,,,,,,,,,,,,,,
1.3GPa,0.607237,0.325879,,,,,,,,,,,,,,,
1.5GPa,0.304186,0.566814,0.184713,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,,,,,,,,,,,,,
3.9GPa,0,0,0,0,,,,,,,,,,,,,
5GPa,0,0,0,0,,,,,,,,,,,,,
6.2GPa,0.179223,0.0961814,0.295145,0.054517,0,0,0,0,,,,,,,,,
6.6GPa,0,0,0,0,,,,,0,,,,,,,,
7.4GPa,0.46139,0.247609,0.759819,0.140348,0,0,0,0,0.388441,0,,,,,,,
8.5GPa,0.517716,0.277837,0.852577,0.157482,0,0,0,0,0.34618,0,0.891203,,,,,,
9.8GPa,0.404363,0.217004,0.665906,0.123001,0,0,0,0,0.443223,0,0.876401,0.781051,,,,,
10.4GPa,0,0,0,0,,,,,0,,0,0,0,,,,
12.8GPa,0,0,0,0,,,,,0,,0,0,0,,,,
13.3GPa,0.10216,0.190362,0.0620351,0.335846,0,0,0,0,0.0183093,0,0.0471354,0.0528897,0.0413095,0,0,,
15.6GPa,0,0,0,0,,,,,0,,0,0,0,,,0,
