frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,0,0.197765,0,,,,,,,,,,,,,,
2.3GPa,,0,,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0.297097,0,0.665657,0,,,,,,,,,,,,
3.9GPa,0,0.09398,0,0.018586,0,0.0279212,,,,,,,,,,,
5GPa,,0,,0,,0,0,,,,,,,,,,
6.2GPa,,0,,0,,0,0,,,,,,,,,,
6.6GPa,,0,,0,,0,0,,,,,,,,,,
7.4GPa,,0,,0,,0,0,,,,,,,,,,
8.5GPa,0,0.000812409,0,0.000160666,0,0.000241364,0.00864448,0,0,0,0,,,,,,
9.8GPa,0,0.4224,0,0.0835359,0,0.125494,0.222491,0,0,0,0,0.00192332,,,,,
10.4GPa,,0,,0,,0,0,,,,,0,0,,,,
12.8GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13.3GPa,,0,,0,,0,0,,,,,0,0,,0,,
15.6GPa,,0,,0,,0,0,,,,,0,0,,0,,
