frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,,0,,,,,,,,,,,,
3.9GPa,,,,,0,,,,,,,,,,,,
5GPa,0,0,0,0,0.835332,0,0,,,,,,,,,,
6.2GPa,,,,,0,,,0,,,,,,,,,
6.6GPa,,,,,0,,,0,,,,,,,,,
7.4GPa,0,0,0,0,0.381625,0,0,0.456854,0,0,,,,,,,
8.5GPa,,,,,0,,,0,,,0,,,,,,
9.8GPa,0,0,0,0,0.184738,0,0,0.221155,0,0,0.484083,0,,,,,
10.4GPa,,,,,0,,,0,,,0,,0,,,,
12.8GPa,0,0,0,0,0.0584639,0,0,0.0488368,0,0,0.0223113,0,0.0108005,0,,,
13.3GPa,,,,,0,,,0,,,0,,0,,0,,
15.6GPa,,,,,0,,,0,,,0,,0,,0,,
