frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,0,0.65708,0,,,,,,,,,,,,,,
2.3GPa,0,0.609745,0,0.400651,,,,,,,,,,,,,
2.4GPa_decomp,,0,,0,0,,,,,,,,,,,,
3.9GPa,0,0.509982,0,0.776134,0.310959,0,,,,,,,,,,,
5GPa,0,0.626507,0,0.953472,0.382009,0,0.814008,,,,,,,,,,
6.2GPa,0,0.985579,0,0.666694,0.600952,0,0.517444,0.635674,,,,,,,,,
6.6GPa,,0,,0,0,,0,0,0,,,,,,,,
7.4GPa,0,0.778886,0,0.843615,0.474921,0,0.654758,0.804363,0.790282,0,,,,,,,
8.5GPa,0,0.827391,0,0.794159,0.504497,0,0.616374,0.757208,0.839497,0,0.941376,,,,,,
9.8GPa,0,0.92756,0,0.708396,0.565575,0,0.54981,0.675436,0.941132,0,0.839715,0.892008,,,,,
10.4GPa,,0,,0,0,,0,0,0,,0,0,0,,,,
12.8GPa,0,0.455886,0,0.299553,0.747667,0,0.232494,0.285616,0.449312,0,0.355083,0.377196,0.422862,0,,,
13.3GPa,,0,,0,0,,0,0,0,,0,0,0,,0,,
15.6GPa,,0,,0,0,,0,0,0,,0,0,0,,0,,
