frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0,,,,,,,,,,,,,,,,
2.3GPa,0,,,,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0,,,,,,,,,,,,
3.9GPa,0,,,,,0,,,,,,,,,,,
5GPa,0.00794161,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,0.00556897,0,0,0,0,0,0,0.70124,,,,,,,,,
6.6GPa,0.405663,0,0,0,0,0,0,0.0195769,0.0137281,,,,,,,,
7.4GPa,0,,,,,0,,0,0,0,,,,,,,
8.5GPa,0,,,,,0,,0,0,0,,,,,,,
9.8GPa,0,,,,,0,,0,0,0,,,,,,,
10.4GPa,0,,,,,0,,0,0,0,,,,,,,
12.8GPa,0,,,,,0,,0,0,0,,,,,,,
13.3GPa,0.138381,0,0,0,0,0,0,0.00109896,0.000770638,0.0561359,0,0,0,0,0,,
15.6GPa,0,,,,,0,,0,0,0,,,,,,0,
