frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.0274572,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0.00940995,0.342713,0,,,,,,,,,,,,,,
2.3GPa,0,0,,0,,,,,,,,,,,,,
2.4GPa_decomp,0.000395274,0.014396,0,0.042006,0,,,,,,,,,,,,
3.9GPa,0,0,,0,,0,,,,,,,,,,,
5GPa,0,0,,0,,0,,,,,,,,,,,
6.2GPa,0,0,,0,,0,,,,,,,,,,,
6.6GPa,0,0,,0,,0,,,,,,,,,,,
7.4GPa,0.810278,0.0338861,0,0.0116132,0,0.000487825,0,0,0,0,,,,,,,
8.5GPa,0,0,,0,,0,,,,,0,,,,,,
9.8GPa,0,0,,0,,0,,,,,0,,,,,,
10.4GPa,0,0,,0,,0,,,,,0,,,,,,
12.8GPa,0.0662347,0.414544,0,0.14207,0,0.00596778,0,0,0,0,0.0817432,0,0,0,,,
13.3GPa,0.0314523,0.872978,0,0.299181,0,0.0125674,0,0,0,0,0.0388167,0,0,0,0.474862,,
15.6GPa,0,0,,0,,0,,,,,0,,,,0,0,
