frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.307569,,,,,,,,,,,,,,,,
1.3GPa,0.0654481,0.0201298,,,,,,,,,,,,,,,
1.5GPa,0.417162,0.128306,0.156889,,,,,,,,,,,,,,
2.3GPa,0.417935,0.735925,0.0273531,0.174346,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0,,,,,,,,,,,,
3.9GPa,0,0,0,0,0,0,,,,,,,,,,,
5GPa,0.912085,0.280529,0.0717566,0.457372,0.381192,0,0,,,,,,,,,,
6.2GPa,0,0,0,0,0,0,,0,,,,,,,,,
6.6GPa,0,0,0,0,0,0,,0,,,,,,,,,
7.4GPa,0,0,0,0,0,0,,0,,,,,,,,,
8.5GPa,0,0,0,0,0,0,,0,,,,,,,,,
9.8GPa,0,0,0,0,0,0,,0,,,,,,,,,
10.4GPa,0,0,0,0,0,0,,0,,,,,,,,,
12.8GPa,0,0,0,0,0,0,,0,,,,,,,,,
13.3GPa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
15.6GPa,0.811472,0.249584,0.0806535,0.51408,0.339143,0,0,0.88969,0,0,0,0,0,0,0,0,
