frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.297584,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0,,,,,,,,,,,,,,,
2.3GPa,0.00423108,0.0142181,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0.623452,0.477316,0,0,0.00678654,,,,,,,,,,,,
3.9GPa,0.422585,0.125754,0,0,0.00178799,0.263461,,,,,,,,,,,
5GPa,0,0,,,0,0,0,,,,,,,,,,
6.2GPa,0,0,,,0,0,0,,,,,,,,,,
6.6GPa,0,0,,,0,0,0,,,,,,,,,,
7.4GPa,0,0,0,0,0,0,0,0,0,0,,,,,,,
8.5GPa,0,0,,,0,0,0,,,,0,,,,,,
9.8GPa,0,0,,,0,0,0,,,,0,,,,,,
10.4GPa,0.0176994,0.0594771,0,0,0.239052,0.0283894,0.0074795,0,0,0,0,0,0,,,,
12.8GPa,0,0,,,0,0,0,,,,0,,,0,,,
13.3GPa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
15.6GPa,0.180665,0.607105,0,0,0.0234196,0.289781,0.0763461,0,0,0,0,0,0,0.0979684,0,0,
