frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,,,,,,,,,,,,,,,,,
2.4GPa_decomp,,,,,,,,,,,,,,,,,
3.9GPa,0,0,0,0,0,0,,,,,,,,,,,
5GPa,0,0,0,0,0,0,0.66622,,,,,,,,,,
6.2GPa,0,0,0,0,0,0,0.41408,0.621537,,,,,,,,,
6.6GPa,,,,,,,0,0,0,,,,,,,,
7.4GPa,0,0,0,0,0,0,0.969152,0.687426,0.42726,0,,,,,,,
8.5GPa,0,0,0,0,0,0,0.594806,0.892807,0.69616,0,0.613739,,,,,,
9.8GPa,0,0,0,0,0,0,0.919483,0.72456,0.45034,0,0.94875,0.646892,,,,,
10.4GPa,0,0,0,0,0,0,0.242989,0.161884,0.100617,0,0.235494,0.144532,0.223425,,,,
12.8GPa,0,0,0,0,0,0,0.291124,0.436978,0.703061,0,0.30039,0.489443,0.316617,0.07074,,,
13.3GPa,,,,,,,0,0,0,,0,0,0,0,0,,
15.6GPa,,,,,,,0,0,0,,0,0,0,0,0,,
