frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,,0,0,,,,,,,,,,,,,,
2.3GPa,,0,0,,,,,,,,,,,,,,
2.4GPa_decomp,,0,0,,,,,,,,,,,,,,
3.9GPa,0,0,0.5263,0,0,0,,,,,,,,,,,
5GPa,,0,0,,,,0,,,,,,,,,,
6.2GPa,0,1,0,0,0,0,0,0,,,,,,,,,
6.6GPa,,0,0,,,,0,,0,,,,,,,,
7.4GPa,0,0,0.821984,0,0,0,0.432611,0,0,0,,,,,,,
8.5GPa,,0,0,,,,0,,0,,0,,,,,,
9.8GPa,0,0,0.000267604,0,0,0,0.000508462,0,0,0,0.000219966,0,,,,,
10.4GPa,0,0,0.429952,0,0,0,0.226284,0,0,0,0.523066,0,0.000115057,,,,
12.8GPa,0,0,0.0579797,0,0,0,0.110165,0,0,0,0.0476584,0,0.00461548,0.0249285,,,
13.3GPa,0,0,0.167326,0,0,0,0.317929,0,0,0,0.137539,0,0.0015993,0.0719422,0.346507,,
15.6GPa,0,0,0.970719,0,0,0,0.542176,0,0,0,0.797916,0,0.000275676,0.417363,0.0597286,0.172373,
