frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,,,,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0.377566,0,,,,,,,,,,,,
3.9GPa,0,0,0,0.121901,0,0.32286,,,,,,,,,,,
5GPa,0,0,0,0.756676,0,0.285695,0.0922395,,,,,,,,,,
6.2GPa,0,0,0,0.73027,0,0.275725,0.0890205,0.965102,,,,,,,,,
6.6GPa,,,,0,,0,0,0,0,,,,,,,,
7.4GPa,0,0,0,0.697543,0,0.263369,0.0850311,0.921852,0.955186,0,,,,,,,
8.5GPa,,,,0,,0,0,0,0,,0,,,,,,
9.8GPa,,,,0,,0,0,0,0,,0,,,,,,
10.4GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12.8GPa,0,0,0,0.852112,0,0.321728,0.103873,0.888001,0.857012,0,0.818605,0,0,0,,,
13.3GPa,,,,0,,0,0,0,0,,0,,,0,0,,
15.6GPa,,,,0,,0,0,0,0,,0,,,0,0,,
