frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.895643,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0.677056,0.6064,0,,,,,,,,,,,,,,
2.3GPa,0.361192,0.323499,0,0.533474,,,,,,,,,,,,,
2.4GPa_decomp,0,0,,0,0,,,,,,,,,,,,
3.9GPa,0,0,,0,0,,,,,,,,,,,,
5GPa,0,0,,0,0,,,,,,,,,,,,
6.2GPa,0.825161,0.739049,0,0.820514,0.437723,0,0,0,,,,,,,,,
6.6GPa,0.36826,0.329829,0,0.543913,0.980807,0,0,0,0.446288,,,,,,,,
7.4GPa,0,0,,0,0,,,,0,0,,,,,,,
8.5GPa,0.239525,0.267433,0,0.162172,0.0865144,0,0,0,0.197646,0.0882073,0,,,,,,
9.8GPa,0,0,,0,0,,,,0,0,,0,,,,,
10.4GPa,0,0,,0,0,,,,0,0,,0,,,,,
12.8GPa,0,0,,0,0,,,,0,0,,0,,,,,
13.3GPa,0.0280517,0.0313201,0,0.0189925,0.010132,0,0,0,0.0231471,0.0103303,0,0.117114,0,0,0,,
15.6GPa,0,0,,0,0,,,,0,0,,0,,,,0,
