frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0,,,,,,,,,,,,,,,,
2.3GPa,0,,,,,,,,,,,,,,,,
2.4GPa_decomp,0,,,,,,,,,,,,,,,,
3.9GPa,0,,,,,,,,,,,,,,,,
5GPa,0.335471,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,0.771519,0,0,0,0,0,0,0.434819,,,,,,,,,
6.6GPa,0.0181003,0,0,0,0,0,0,0.053955,0.0234606,,,,,,,,
7.4GPa,0.0577969,0,0,0,0,0,0,0.172286,0.0749132,0.313171,,,,,,,
8.5GPa,0.119875,0,0,0,0,0,0,0.357333,0.155375,0.150994,0.482144,,,,,,
9.8GPa,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10.4GPa,0,,,,,,,0,0,0,0,0,0,,,,
12.8GPa,0.0845094,0,0,0,0,0,0,0.251913,0.109536,0.214181,0.683911,0.704981,0,0,,,
13.3GPa,0.114716,0,0,0,0,0,0,0.341957,0.148689,0.157783,0.503824,0.956969,0,0,0.736681,,
15.6GPa,0,,,,,,,0,0,0,0,0,0,,0,0,
