frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0.639517,0,,,,,,,,,,,,,,,
1.5GPa,0.922935,0,0.590233,,,,,,,,,,,,,,
2.3GPa,0.230541,0,0.360492,0.212774,,,,,,,,,,,,,
2.4GPa_decomp,0,,0,0,0,,,,,,,,,,,,
3.9GPa,0.162064,0,0.253416,0.149574,0.702972,0,,,,,,,,,,,
5GPa,0.0786812,0,0.123032,0.0726176,0.34129,0,0.485496,,,,,,,,,,
6.2GPa,0.935658,0,0.683494,0.863551,0.246394,0,0.173208,0.0840918,,,,,,,,,
6.6GPa,0,,0,0,0,,0,0,0,,,,,,,,
7.4GPa,0,,0,0,0,,0,0,0,,,,,,,,
8.5GPa,0.0641171,0,0.100259,0.0591759,0.278116,0,0.395629,0.814897,0.0685262,0,0,,,,,,
9.8GPa,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10.4GPa,0.737191,0,0.867505,0.680379,0.312728,0,0.219839,0.106731,0.787885,0,0,0.0869749,0,,,,
12.8GPa,0,,0,0,0,,0,0,0,,,0,0,0,,,
13.3GPa,0.895145,0,0.714428,0.826161,0.257545,0,0.181047,0.0878977,0.956702,0,0,0.0716276,0,0.823543,0,,
15.6GPa,0.627002,0,0.98043,0.578682,0.367687,0,0.258474,0.125488,0.670119,0,0,0.10226,0,0.850529,0,0.700447,
