frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0,,,,,,,,,,,,,,,,
2.3GPa,0,,,,,,,,,,,,,,,,
2.4GPa_decomp,0,,,,,,,,,,,,,,,,
3.9GPa,0,,,,,,,,,,,,,,,,
5GPa,0.360029,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,0,,,,,,,0,,,,,,,,,
6.6GPa,0.495542,0,0,0,0,0,0,0.726535,0,,,,,,,,
7.4GPa,0.758231,0,0,0,0,0,0,0.474828,0,0.653551,,,,,,,
8.5GPa,0,,,,,,,0,,0,0,,,,,,
9.8GPa,0.20625,0,0,0,0,0,0,0.572869,0,0.41621,0.272014,0,,,,,
10.4GPa,0,,,,,,,0,,0,0,,0,,,,
12.8GPa,0.927204,0,0,0,0,0,0,0.333821,0,0.459469,0.703035,0,0.191236,0,,,
13.3GPa,0.753986,0,0,0,0,0,0,0.271457,0,0.373632,0.571696,0,0.155509,0,0.813182,,
15.6GPa,0.532435,0,0,0,0,0,0,0.676194,0,0.93071,0.702207,0,0.38737,0,0.493676,0.401449,
