frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,,,,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,0,,,,,,,,,,,,,
3.9GPa,,,,0,,,,,,,,,,,,,
5GPa,,,,0,,,,,,,,,,,,,
6.2GPa,,,,0,,,,,,,,,,,,,
6.6GPa,,,,0,,,,,,,,,,,,,
7.4GPa,0,0,0,0.0260108,0,0,0,0,0,0,,,,,,,
8.5GPa,,,,0,,,,,,,0,,,,,,
9.8GPa,0,0,0,0.321626,0,0,0,0,0,0,0.00836576,0,,,,,
10.4GPa,0,0,0,0.0736244,0,0,0,0,0,0,0.00191503,0,0.228913,,,,
12.8GPa,,,,0,,,,,,,0,,0,0,,,
13.3GPa,0,0,0,0.152807,0,0,0,0,0,0,0.00397464,0,0.475108,0.481812,0,,
15.6GPa,,,,0,,,,,,,0,,0,0,,0,
