frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,0,0.729718,0,,,,,,,,,,,,,,
2.3GPa,0,0.460947,0,0.336361,,,,,,,,,,,,,
2.4GPa_decomp,0,0.765518,0,0.558612,0.602137,,,,,,,,,,,,
3.9GPa,0,0.765195,0,0.953637,0.352714,0.585771,,,,,,,,,,,
5GPa,0,0.97524,0,0.71165,0.472649,0.784954,0.746249,,,,,,,,,,
6.2GPa,0,0.961525,0,0.758917,0.443212,0.736065,0.795813,0.937718,,,,,,,,,
6.6GPa,,0,,0,0,0,0,0,0,,,,,,,,
7.4GPa,0,0.875362,0,0.638767,0.526578,0.874516,0.669822,0.897586,0.841683,0,,,,,,,
8.5GPa,0,0.572632,0,0.784731,0.263953,0.438361,0.748348,0.558454,0.595546,0,0.501261,,,,,,
9.8GPa,0,0.76644,0,0.559285,0.601412,0.998797,0.586476,0.785899,0.736952,0,0.87557,0.438889,,,,,
10.4GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12.8GPa,0,0.294695,0,0.215044,0.639326,0.384962,0.225499,0.302177,0.283357,0,0.336655,0.168752,0.384499,0,,,
13.3GPa,,0,,0,0,0,0,0,0,,0,0,0,0,0,,
15.6GPa,,0,,0,0,0,0,0,0,,0,0,0,0,0,,
