frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0,0.111928,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0.084936,0.758844,0,,,,,,,,,,,,
3.9GPa,,,0,0,0,0,,,,,,,,,,,
5GPa,,,0,0,0,0,,,,,,,,,,,
6.2GPa,,,0,0,0,0,,,,,,,,,,,
6.6GPa,,,0,0,0,0,,,,,,,,,,,
7.4GPa,,,0,0,0,0,,,,,,,,,,,
8.5GPa,,,0,0,0,0,,,,,,,,,,,
9.8GPa,0,0,0.173456,0.645284,0,0.48967,0,0,0,0,0,0,,,,,
10.4GPa,0,0,0.0690055,0.616516,0,0.812441,0,0,0,0,0,0,0.397828,,,,
12.8GPa,0,0,0.917475,0.102691,0,0.0779267,0,0,0,0,0,0,0.159141,0.0633108,,,
13.3GPa,0,0,0.39306,0.284761,0,0.216089,0,0,0,0,0,0,0.441296,0.17556,0.360623,,
15.6GPa,0,0,0.0528476,0.472157,0,0.622205,0,0,0,0,0,0,0.304675,0.765847,0.0484864,0.134452,
