frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.220303,,,,,,,,,,,,,,,,
1.3GPa,0.0870987,0.0191881,,,,,,,,,,,,,,,
1.5GPa,0.325389,0.071684,0.267676,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,,,,,,,,,,,,,
3.9GPa,0.101417,0.0223424,0.858817,0.31168,0,0,,,,,,,,,,,
5GPa,0,0,0,0,,,0,,,,,,,,,,
6.2GPa,0,0,0,0,,,0,,,,,,,,,,
6.6GPa,0,0,0,0,,,0,,,,,,,,,,
7.4GPa,0.741607,0.163378,0.117446,0.438762,0,0,0.136753,0,0,0,,,,,,,
8.5GPa,0,0,0,0,,,0,,,,0,,,,,,
9.8GPa,0,0,0,0,,,0,,,,0,,,,,,
10.4GPa,0,0,0,0,,,0,,,,0,,,,,,
12.8GPa,0,0,0,0,,,0,,,,0,,,,,,
13.3GPa,0.585898,0.376009,0.051031,0.190645,0,0,0.0594201,0,0,0,0.434506,0,0,0,0,,
15.6GPa,0.504002,0.437107,0.0438979,0.163996,0,0,0.0511143,0,0,0,0.373771,0,0,0,0,0.86022,
