frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0.00621669,,,,,,,,,,,,,,,
1.5GPa,0,0.287187,0.0216468,,,,,,,,,,,,,,
2.3GPa,0,0.584562,0.0106348,0.491285,,,,,,,,,,,,,
2.4GPa_decomp,,0,0,0,0,,,,,,,,,,,,
3.9GPa,,0,0,0,0,,,,,,,,,,,,
5GPa,,0,0,0,0,,,,,,,,,,,,
6.2GPa,,0,0,0,0,,,,,,,,,,,,
6.6GPa,0,0,0,0,0,0,0,0,0,,,,,,,,
7.4GPa,,0,0,0,0,,,,,0,,,,,,,
8.5GPa,,0,0,0,0,,,,,0,,,,,,,
9.8GPa,0,0.533174,0.0116598,0.538636,0.912091,0,0,0,0,0,0,0,,,,,
10.4GPa,0,0.0535785,0.11603,0.186563,0.0916557,0,0,0,0,0,0,0,0.10049,,,,
12.8GPa,0,0.0190484,0.326363,0.0663274,0.0325857,0,0,0,0,0,0,0,0.0357264,0.355523,,,
13.3GPa,,0,0,0,0,,,,,0,,,0,0,0,,
15.6GPa,0,0.125032,0.0497208,0.435368,0.21389,0,0,0,0,0,0,0,0.234505,0.428518,0.152348,0,
