frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0,,,,,,,,,,,,,,,,
2.3GPa,0,,,,,,,,,,,,,,,,
2.4GPa_decomp,0,,,,,,,,,,,,,,,,
3.9GPa,0.0879422,0,0,0,0,0,,,,,,,,,,,
5GPa,0.460061,0,0,0,0,0,0.191153,,,,,,,,,,
6.2GPa,0.363562,0,0,0,0,0,0.0319724,0.167261,,,,,,,,,
6.6GPa,0,,,,,,0,0,0,,,,,,,,
7.4GPa,0.760293,0,0,0,0,0,0.0668619,0.349781,0.478186,0,,,,,,,
8.5GPa,0,,,,,,0,0,0,,0,,,,,,
9.8GPa,0,,,,,,0,0,0,,0,,,,,,
10.4GPa,0,,,,,,0,0,0,,0,,,,,,
12.8GPa,0,,,,,,0,0,0,,0,,,,,,
13.3GPa,0.345683,0,0,0,0,0,0.254402,0.751385,0.125677,0,0.26282,0,0,0,0,,
15.6GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
