frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0,0.856743,,,,,,,,,,,,,,
2.3GPa,,,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0.0195862,0.0228612,0,,,,,,,,,,,,
3.9GPa,,,0,0,,0,,,,,,,,,,,
5GPa,,,0,0,,0,,,,,,,,,,,
6.2GPa,0,0,0.058194,0.0679247,0,0.336567,0,0,,,,,,,,,
6.6GPa,,,0,0,,0,,,0,,,,,,,,
7.4GPa,0,0,0.0722102,0.0842845,0,0.271238,0,0,0.805898,0,,,,,,,
8.5GPa,0,0,0.0840159,0.0980643,0,0.233125,0,0,0.692655,0,0.859482,,,,,,
9.8GPa,0,0,0.0607989,0.0709651,0,0.322147,0,0,0.957156,0,0.841971,0.723659,,,,,
10.4GPa,,,0,0,,0,,,0,,0,0,0,,,,
12.8GPa,0,0,0.0341806,0.039896,0,0.57302,0,0,0.587356,0,0.473349,0.406835,0.562191,0,,,
13.3GPa,,,0,0,,0,,,0,,0,0,0,,0,,
15.6GPa,0,0,0.497337,0.580498,0,0.039382,0,0,0.117011,0,0.145194,0.168931,0.122249,0,0.0687272,0,
