frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0.434025,0,0,,,,,,,,,,,,,,
2.3GPa,0.0202948,0,0,0.0467595,,,,,,,,,,,,,
2.4GPa_decomp,0,,0,0,0,,,,,,,,,,,,
3.9GPa,0,,0,0,0,,,,,,,,,,,,
5GPa,0,,0,0,0,,,,,,,,,,,,
6.2GPa,0.0370434,0,0,0.0853484,0.547866,0,0,0,,,,,,,,,
6.6GPa,0,,0,0,0,,,,0,,,,,,,,
7.4GPa,0.0843041,0,0,0.194238,0.240733,0,0,0,0.439402,0,,,,,,,
8.5GPa,0.020141,0,0,0.046405,0.992418,0,0,0,0.543713,0,0.238908,,,,,,
9.8GPa,0.126306,0,0,0.29101,0.16068,0,0,0,0.293283,0,0.66746,0.159462,,,,,
10.4GPa,0.220853,0,0,0.508847,0.091893,0,0,0,0.167729,0,0.381721,0.0911963,0.571901,,,,
12.8GPa,0,,0,0,0,,,,0,,0,0,0,0,,,
13.3GPa,0,,0,0,0,,,,0,,0,0,0,0,,,
15.6GPa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
