frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0.00764348,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,0.0136628,0.559435,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,,0,,,,,,,,,,,,
3.9GPa,0,0,0,,0,,,,,,,,,,,,
5GPa,0,0,0,,0,,,,,,,,,,,,
6.2GPa,0,0,0,,0,,,,,,,,,,,,
6.6GPa,0,0.0111899,0.68307,0,0.819001,0,0,0,0,,,,,,,,
7.4GPa,0,0,0,,0,,,,,0,,,,,,,
8.5GPa,0,0,0,,0,,,,,0,,,,,,,
9.8GPa,0,0,0,,0,,,,,0,,,,,,,
10.4GPa,0,0,0,,0,,,,,0,,,,,,,
12.8GPa,0,0.0128891,0.593017,0,0.943371,0,0,0,0,0.868164,0,0,0,0,,,
13.3GPa,0,0.00391718,0.512487,0,0.286703,0,0,0,0,0.350064,0,0,0,0,0.303913,,
15.6GPa,0,0.028181,0.271228,0,0.484825,0,0,0,0,0.397072,0,0,0,0,0.45737,0.139001,
