frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.229951,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0.371375,0.0853983,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,1,0,0,,,,,,,,,,,,
3.9GPa,0.494324,0.465184,0,0,0.18358,0,,,,,,,,,,,
5GPa,0,0,0,,0,0,0,,,,,,,,,,
6.2GPa,0,0,0,,0,0,0,,,,,,,,,,
6.6GPa,0,0,0,,0,0,0,,,,,,,,,,
7.4GPa,0,0,0,,0,0,0,,,,,,,,,,
8.5GPa,0.297924,0.068508,0,0,0.802218,0,0.147271,0,0,0,0,,,,,,
9.8GPa,0,0,0,,0,0,0,,,,,0,,,,,
10.4GPa,0,0,0,,0,0,0,,,,,0,,,,,
12.8GPa,0.581449,0.133705,0,0,0.638706,0,0.287424,0,0,0,0,0.512382,0,0,,,
13.3GPa,0,0,0,,0,0,0,,,,,0,,,0,,
15.6GPa,0,0,0,,0,0,0,,,,,0,,,0,,
