frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,0,0,0.275397,,,,,,,,,,,,,
2.4GPa_decomp,,,,0,0,,,,,,,,,,,,
3.9GPa,0,0,0,0.993449,0.273593,0,,,,,,,,,,,
5GPa,0,0,0,0.525643,0.523924,0,0.522199,,,,,,,,,,
6.2GPa,,,,0,0,,0,0,,,,,,,,,
6.6GPa,0,0,0,0.100115,0.0275713,0,0.100775,0.0526246,0,,,,,,,,
7.4GPa,0,0,0,0.78592,0.350413,0,0.780772,0.668824,0,0.0786823,,,,,,,
8.5GPa,0,0,0,0.453913,0.606717,0,0.450939,0.863539,0,0.0454434,0.577556,,,,,,
9.8GPa,0,0,0,0.820174,0.335778,0,0.814802,0.640891,0,0.0821116,0.958236,0.553435,,,,,
10.4GPa,,,,0,0,,0,0,,0,0,0,0,,,,
12.8GPa,,,,0,0,,0,0,,0,0,0,0,,,,
13.3GPa,,,,0,0,,0,0,,0,0,0,0,,,,
15.6GPa,,,,0,0,,0,0,,0,0,0,0,,,,
