frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,0,0.861854,0,,,,,,,,,,,,,,
2.3GPa,0,0.393202,0,0.456228,,,,,,,,,,,,,
2.4GPa_decomp,,0,,0,0,,,,,,,,,,,,
3.9GPa,0,0.761128,0,0.655981,0.299277,0,,,,,,,,,,,
5GPa,0,0.990604,0,0.853756,0.389507,0,0.768347,,,,,,,,,,
6.2GPa,0,0.63255,0,0.733941,0.621614,0,0.481451,0.626607,,,,,,,,,
6.6GPa,,0,,0,0,,0,0,0,,,,,,,,
7.4GPa,0,0.911416,0,0.94562,0.431418,0,0.693704,0.902853,0.69403,0,,,,,,,
8.5GPa,0,0.942122,0,0.9148,0.417358,0,0.717075,0.93327,0.67141,0,0.967408,,,,,,
9.8GPa,0,0.835105,0,0.968963,0.470841,0,0.635621,0.827258,0.75745,0,0.916271,0.886408,,,,,
10.4GPa,,0,,0,0,,0,0,0,,0,0,0,,,,
12.8GPa,0,0.288885,0,0.33519,0.734698,0,0.219878,0.28617,0.456699,0,0.316962,0.306632,0.345926,0,,,
13.3GPa,,0,,0,0,,0,0,0,,0,0,0,,0,,
15.6GPa,,0,,0,0,,0,0,0,,0,0,0,,0,,
