frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,,0,,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0.312388,,,,,,,,,,,,
3.9GPa,,0,,,0,0,,,,,,,,,,,
5GPa,0,1,0,0,0,0,0,,,,,,,,,,
6.2GPa,0,1,0,0,0,0,0,1,,,,,,,,,
6.6GPa,0,1,0,0,0,0,0,1,1,,,,,,,,
7.4GPa,0,0,0,0,0.17809,0.570092,0,0,0,0,,,,,,,
8.5GPa,,0,,,0,0,,0,0,0,0,,,,,,
9.8GPa,0,0,0,0,0.753354,0.235339,0,0,0,0,0.134165,0,,,,,
10.4GPa,0,0,0,0,0.234081,0.0731241,0,0,0,0,0.0416875,0,0.310718,,,,
12.8GPa,0,0,0,0,0.0301345,0.0964649,0,0,0,0,0.169209,0,0.022702,0.00705391,,,
13.3GPa,0,0,0,0,0.139067,0.445174,0,0,0,0,0.780881,0,0.104767,0.032553,0.21669,,
15.6GPa,0,0,0,0,0.0718875,0.230122,0,0,0,0,0.403658,0,0.0541568,0.0168275,0.41919,0.516927,
