frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0.387916,0,0,,,,,,,,,,,,,,
2.3GPa,0.0626605,0,0,0.161531,,,,,,,,,,,,,
2.4GPa_decomp,0,0,1,0,0,,,,,,,,,,,,
3.9GPa,0.0559961,0,0,0.144351,0.893642,0,,,,,,,,,,,
5GPa,0.0729981,0,0,0.18818,0.858386,0,0.76709,,,,,,,,,,
6.2GPa,0,,0,0,0,0,0,0,,,,,,,,,
6.6GPa,0,,0,0,0,0,0,0,,,,,,,,,
7.4GPa,0.0266156,0,0,0.0686118,0.424759,0,0.475312,0.364607,0,0,,,,,,,
8.5GPa,0,,0,0,0,0,0,0,,,0,,,,,,
9.8GPa,0.0382745,0,0,0.0986671,0.610824,0,0.683522,0.524323,0,0,0.695386,0,,,,,
10.4GPa,0,,0,0,0,0,0,0,,,0,,0,,,,
12.8GPa,0,,0,0,0,0,0,0,,,0,,0,,,,
13.3GPa,0.205416,0,0,0.529539,0.305041,0,0.272598,0.355366,0,0,0.129569,0,0.186327,0,0,,
15.6GPa,0.456036,0,0,0.850625,0.137402,0,0.122789,0.160071,0,0,0.0583628,0,0.0839287,0,0,0.450439,
