frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.0595741,,,,,,,,,,,,,,,,
1.3GPa,0.769133,0.0774562,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0.473071,0.0281828,0.363854,0,,,,,,,,,,,,,
2.4GPa_decomp,0.442298,0.0263495,0.340186,0,0.934951,,,,,,,,,,,,
3.9GPa,0.0673498,0.884548,0.0875659,0,0.0318612,0.0297887,,,,,,,,,,,
5GPa,0.371905,0.160186,0.483538,0,0.175937,0.164493,0.181094,,,,,,,,,,
6.2GPa,0.386249,0.154238,0.502187,0,0.182723,0.170837,0.174369,0.962864,,,,,,,,,
6.6GPa,0,0,0,,0,0,0,0,0,,,,,,,,
7.4GPa,0,0,0,,0,0,0,0,0,,,,,,,,
8.5GPa,0.173948,0.342482,0.226161,0,0.0822898,0.0769369,0.387183,0.467722,0.450353,0,0,,,,,,
9.8GPa,0.309607,0.192419,0.40254,0,0.146466,0.136938,0.217533,0.832489,0.801574,0,0,0.561836,,,,,
10.4GPa,0,0,0,,0,0,0,0,0,,,0,0,,,,
12.8GPa,0,0,0,,0,0,0,0,0,,,0,0,,,,
13.3GPa,0,0,0,,0,0,0,0,0,,,0,0,,,,
15.6GPa,0.108002,0.551602,0.14042,0,0.0510926,0.047769,0.623598,0.290402,0.279618,0,0,0.620886,0.348836,0,0,0,
