frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.682539,,,,,,,,,,,,,,,,
1.3GPa,0.118245,0.173243,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0.683609,0.998434,0.172972,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,,0,,,,,,,,,,,,
3.9GPa,0,0,0,,0,,,,,,,,,,,,
5GPa,0,0,0,,0,,,,,,,,,,,,
6.2GPa,0,0,0,,0,,,,,,,,,,,,
6.6GPa,0,0,0,0,0,0,0,0,0,,,,,,,,
7.4GPa,0,0,0,,0,,,,,0,,,,,,,
8.5GPa,0,0,0,0,0,0,0,0,0,1,0,,,,,,
9.8GPa,0,0,0,,0,,,,,0,,0,,,,,
10.4GPa,0,0,0,,0,,,,,0,,0,,,,,
12.8GPa,0,0,0,,0,,,,,0,,0,,,,,
13.3GPa,0.129128,0.189188,0.915719,0,0.188892,0,0,0,0,0,0,0,0,0,0,,
15.6GPa,0.711079,0.959863,0.16629,0,0.961368,0,0,0,0,0,0,0,0,0,0,0.181594,
