frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0.117114,0,,,,,,,,,,,,,,,
1.5GPa,0,,0,,,,,,,,,,,,,,
2.3GPa,0,,0,,,,,,,,,,,,,,
2.4GPa_decomp,0,,0,,,,,,,,,,,,,,
3.9GPa,0.0270691,0,0.231135,0,0,0,,,,,,,,,,,
5GPa,0.815106,0,0.143679,0,0,0,0.0332093,,,,,,,,,,
6.2GPa,0.516978,0,0.226535,0,0,0,0.0523602,0.634246,,,,,,,,,
6.6GPa,0.0120414,0,0.102818,0,0,0,0.444838,0.0147728,0.0232918,,,,,,,,
7.4GPa,0,,0,,,,0,0,0,0,,,,,,,
8.5GPa,0,,0,,,,0,0,0,0,,,,,,,
9.8GPa,0.756512,0,0.154807,0,0,0,0.0357814,0.928115,0.68337,0.0159169,0,0,,,,,
10.4GPa,0.696941,0,0.0816212,0,0,0,0.0188655,0.568081,0.360303,0.00839211,0,0,0.527244,,,,
12.8GPa,0,,0,,,,0,0,0,0,,,0,0,,,
13.3GPa,0.552012,0,0.212158,0,0,0,0.0490371,0.677227,0.936534,0.0218136,0,0,0.72968,0.38472,0,,
15.6GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
