frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0,,,,,,,,,,,,,,,,
2.3GPa,0,,,,,,,,,,,,,,,,
2.4GPa_decomp,0,,,,,,,,,,,,,,,,
3.9GPa,0,,,,,,,,,,,,,,,,
5GPa,0,,,,,,,,,,,,,,,,
6.2GPa,0,,,,,,,,,,,,,,,,
6.6GPa,0,,,,,,,,,,,,,,,,
7.4GPa,0.00460724,0,0,0,0,0,0,0,0,0,,,,,,,
8.5GPa,0.00624209,0,0,0,0,0,0,0,0,0,0.738093,,,,,,
9.8GPa,0.00667634,0,0,0,0,0,0,0,0,0,0.690085,0.934957,,,,,
10.4GPa,0,,,,,,,,,,0,0,0,,,,
12.8GPa,0.642312,0,0,0,0,0,0,0,0,0,0.00295929,0.00400937,0.00428829,0,,,
13.3GPa,0.222149,0,0,0,0,0,0,0,0,0,0.0207394,0.0280987,0.0300534,0,0.142689,,
15.6GPa,0.318898,0,0,0,0,0,0,0,0,0,0.0144474,0.0195739,0.0209357,0,0.204832,0.696615,
