frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,,,,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,0,,,,,,,,,,,,,
3.9GPa,0,0,0,0.554847,0,0,,,,,,,,,,,
5GPa,0,0,0,0.495589,0,0,0.274976,,,,,,,,,,
6.2GPa,,,,0,,,0,0,,,,,,,,,
6.6GPa,,,,0,,,0,0,,,,,,,,,
7.4GPa,0,0,0,0.317852,0,0,0.176359,0.641363,0,0,,,,,,,
8.5GPa,0,0,0,0.131886,0,0,0.0731763,0.266119,0,0,0.414927,,,,,,
9.8GPa,0,0,0,0.236703,0,0,0.131334,0.477619,0,0,0.744695,0.557178,,,,,
10.4GPa,,,,0,,,0,0,,,0,0,0,,,,
12.8GPa,,,,0,,,0,0,,,0,0,0,,,,
13.3GPa,0,0,0,0.728754,0,0,0.404346,0.68005,0,0,0.436159,0.180974,0.324805,0,0,,
15.6GPa,,,,0,,,0,0,,,0,0,0,,,0,
