frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.861188,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0.939744,0.809296,0,,,,,,,,,,,,,,
2.3GPa,0,0,,0,,,,,,,,,,,,,
2.4GPa_decomp,0.655437,0.564454,0,0.697463,0,,,,,,,,,,,,
3.9GPa,0.409125,0.475071,0,0.384473,0,0.268156,,,,,,,,,,,
5GPa,0.109521,0.127175,0,0.102922,0,0.0717842,0.267696,,,,,,,,,,
6.2GPa,0.634326,0.736571,0,0.596104,0,0.41576,0.644976,0.172658,,,,,,,,,
6.6GPa,0,0,,0,,0,0,0,0,,,,,,,,
7.4GPa,0,0,,0,,0,0,0,0,,,,,,,,
8.5GPa,0,0,,0,,0,0,0,0,,,,,,,,
9.8GPa,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10.4GPa,0.330074,0.284256,0,0.351238,0,0.503594,0.135042,0.0361501,0.209375,0,0,0,0,,,,
12.8GPa,0,0,,0,,0,0,0,0,,,,0,0,,,
13.3GPa,0.238928,0.27744,0,0.224531,0,0.156602,0.583998,0.458385,0.376665,0,0,0,0,0.078864,0,,
15.6GPa,0,0,,0,,0,0,0,0,,,,0,0,,0,
