frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0,,,,,,,,,,,,,,,,
2.3GPa,0.651378,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,,,,0,,,,,,,,,,,,
3.9GPa,0,0,0,0,0,0,,,,,,,,,,,
5GPa,0,,,,0,,0,,,,,,,,,,
6.2GPa,0.321711,0,0,0,0.493894,0,0,0,,,,,,,,,
6.6GPa,0.255692,0,0,0,0.39254,0,0,0,0.794786,,,,,,,,
7.4GPa,0.554077,0,0,0,0.850624,0,0,0,0.580626,0.461473,,,,,,,
8.5GPa,0.271167,0,0,0,0.416298,0,0,0,0.842889,0.94293,0.489403,,,,,,
9.8GPa,0.584112,0,0,0,0.380478,0,0,0,0.187916,0.149353,0.323643,0.158392,,,,,
10.4GPa,0.815716,0,0,0,0.798535,0,0,0,0.394392,0.313457,0.679253,0.332428,0.47647,,,,
12.8GPa,0,,,,0,,0,,0,0,0,0,0,0,,,
13.3GPa,0.972921,0,0,0,0.633739,0,0,0,0.313,0.248768,0.539073,0.263824,0.60037,0.793627,0,,
15.6GPa,0,,,,0,,0,,0,0,0,0,0,0,,0,
