frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.000113447,,,,,,,,,,,,,,,,
1.3GPa,0.0111774,0.0101497,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,4.45475e-05,0.392673,0.0039855,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,,0,,,,,,,,,,,,
3.9GPa,0,0,0,,0,,,,,,,,,,,,
5GPa,0,0,0,,0,,,,,,,,,,,,
6.2GPa,0,0,0,,0,,,,,,,,,,,,
6.6GPa,0,0,0,,0,,,,,,,,,,,,
7.4GPa,9.18868e-06,0.0809955,0.000822077,0,0.206267,0,0,0,0,0,,,,,,,
8.5GPa,0.000108749,0.958589,0.00972935,0,0.409636,0,0,0,0,0,0.0844945,,,,,,
9.8GPa,0.00024023,0.472243,0.0214925,0,0.185437,0,0,0,0,0,0.0382496,0.452687,,,,,
10.4GPa,0.000682351,0.166259,0.0610475,0,0.0652852,0,0,0,0,0,0.0134662,0.159374,0.352061,,,,
12.8GPa,0,0,0,,0,,,,,,0,0,0,0,,,
13.3GPa,0.00211706,0.0535869,0.189406,0,0.0210421,0,0,0,0,0,0.0043403,0.0513678,0.113473,0.322311,0,,
15.6GPa,0,0,0,,0,,,,,,0,0,0,0,,0,
