frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0.289997,,,,,,,,,,,,
3.9GPa,0,0,0,0,0.384315,0.11145,,,,,,,,,,,
5GPa,0,0,0,0,0.513653,0.148958,0.7482,,,,,,,,,,
6.2GPa,0,0,0,0,0.802275,0.232657,0.479032,0.640246,,,,,,,,,
6.6GPa,,,,,0,0,0,0,0,,,,,,,,
7.4GPa,0,0,0,0,0.856237,0.248306,0.448843,0.599896,0.936978,0,,,,,,,
8.5GPa,0,0,0,0,0.738823,0.214256,0.520173,0.695232,0.92091,0,0.862872,,,,,,
9.8GPa,,,,,0,0,0,0,0,,0,0,,,,,
10.4GPa,,,,,0,0,0,0,0,,0,0,,,,,
12.8GPa,,,,,0,0,0,0,0,,0,0,,,,,
13.3GPa,0,0,0,0,0.458904,0.631934,0.176364,0.235717,0.368167,0,0.39293,0.339049,0,0,0,,
15.6GPa,,,,,0,0,0,0,0,,0,0,,,,0,
