frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.23468,,,,,,,,,,,,,,,,
1.3GPa,0.389656,0.602275,,,,,,,,,,,,,,,
1.5GPa,0.0356561,0.151935,0.0915066,,,,,,,,,,,,,,
2.3GPa,0.621035,0.377886,0.627431,0.057414,,,,,,,,,,,,,
2.4GPa_decomp,0.631168,0.148123,0.245938,0.022505,0.391977,,,,,,,,,,,,
3.9GPa,0,0,0,0,0,0,,,,,,,,,,,
5GPa,0.157304,0.670293,0.4037,0.22667,0.253294,0.0992854,0,,,,,,,,,,
6.2GPa,0,0,0,0,0,0,,0,,,,,,,,,
6.6GPa,0,0,0,0,0,0,0,0,0,,,,,,,,
7.4GPa,0.290257,0.808525,0.744906,0.122843,0.467377,0.183201,0,0.541948,0,0,,,,,,,
8.5GPa,0,0,0,0,0,0,,0,,0,0,,,,,,
9.8GPa,0,0,0,0,0,0,,0,,0,0,,,,,,
10.4GPa,0.71513,0.328165,0.544875,0.0498597,0.868423,0.451367,0,0.219966,0,0,0.405881,0,0,,,,
12.8GPa,0,0,0,0,0,0,,0,,0,0,,,0,,,
13.3GPa,0.398125,0.589464,0.97873,0.0895603,0.641066,0.251283,0,0.395114,0,0,0.729061,0,0,0.556716,0,,
15.6GPa,0.155502,0.662612,0.399074,0.229297,0.250392,0.0981478,0,0.988541,0,0,0.535738,0,0,0.217446,0,0.390586,
