frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,0,0,0.731342,,,,,,,,,,,,,
2.4GPa_decomp,,,,0,0,,,,,,,,,,,,
3.9GPa,0,0,0,0.93571,0.78159,0,,,,,,,,,,,
5GPa,,,,0,0,,0,,,,,,,,,,
6.2GPa,0,0,0,0.623341,0.852325,0,0.666169,0,,,,,,,,,
6.6GPa,,,,0,0,,0,,0,,,,,,,,
7.4GPa,0,0,0,0.629333,0.460257,0,0.588873,0,0.392289,0,,,,,,,
8.5GPa,0,0,0,0.947551,0.692984,0,0.886633,0,0.590648,0,0.664168,,,,,,
9.8GPa,0,0,0,0.899073,0.813441,0,0.960845,0,0.693316,0,0.565816,0.851917,,,,,
10.4GPa,,,,0,0,,0,,0,,0,0,0,,,,
12.8GPa,0,0,0,0.0319909,0.0437428,0,0.0341889,0,0.0513217,0,0.0201329,0.030313,0.0355821,0,,,
13.3GPa,,,,0,0,,0,,0,,0,0,0,,0,,
15.6GPa,,,,0,0,,0,,0,,0,0,0,,0,,
