frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0.266593,,,,,,,,,,,,,,,
1.5GPa,0,0.471615,0.125729,,,,,,,,,,,,,,
2.3GPa,0,0.323766,0.0863138,0.686505,,,,,,,,,,,,,
2.4GPa_decomp,0,0.067366,0.252692,0.0317708,0.0218108,,,,,,,,,,,,
3.9GPa,0,0.401397,0.10701,0.851111,0.806598,0.0270405,,,,,,,,,,,
5GPa,0,0.911148,0.242906,0.517605,0.355338,0.0613804,0.44054,,,,,,,,,,
6.2GPa,0,0.904188,0.241051,0.521589,0.358074,0.0609115,0.443931,0.992361,,,,,,,,,
6.6GPa,0,0.614852,0.163915,0.767038,0.526575,0.0414201,0.652835,0.67481,0.680004,,,,,,,,
7.4GPa,,0,0,0,0,0,0,0,0,0,,,,,,,
8.5GPa,0,0.00683895,0.00182322,0.0145011,0.0211231,0.000460712,0.0170379,0.00750586,0.00756364,0.0111229,0,,,,,,
9.8GPa,0,0.526907,0.14047,0.895062,0.614464,0.0354956,0.761798,0.57829,0.582741,0.856967,0,0.0129794,,,,,
10.4GPa,,0,0,0,0,0,0,0,0,0,,0,0,,,,
12.8GPa,0,0.141811,0.531936,0.0668801,0.0459135,0.475041,0.0569224,0.129211,0.128224,0.0871926,0,0.000969837,0.0747211,0,,,
13.3GPa,,0,0,0,0,0,0,0,0,0,,0,0,,0,,
15.6GPa,,0,0,0,0,0,0,0,0,0,,0,0,,0,,
