frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,,0,,,,,,,,,,,,
3.9GPa,,,,,0,,,,,,,,,,,,
5GPa,0,0,0,0,0.831057,0,0,,,,,,,,,,
6.2GPa,,,,,0,,,0,,,,,,,,,
6.6GPa,0,0,0,0,0.221968,0,0,0.184468,0,,,,,,,,
7.4GPa,0,0,0,0,0.254447,0,0,0.21146,0,0.872355,,,,,,,
8.5GPa,0,0,0,0,0.397771,0,0,0.330571,0,0.558029,0.639681,,,,,,
9.8GPa,,,,,0,,,0,,0,0,0,,,,,
10.4GPa,0,0,0,0,0.8207,0,0,0.682049,0,0.270461,0.310036,0.484673,0,,,,
12.8GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13.3GPa,,,,,0,,,0,,0,0,0,,0,0,,
15.6GPa,,,,,0,,,0,,0,0,0,,0,0,,
