frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0.8658,0,,,,,,,,,,,,,,,
1.5GPa,0,,0,,,,,,,,,,,,,,
2.3GPa,0.132139,0,0.114406,0,,,,,,,,,,,,,
2.4GPa_decomp,0,,0,,0,,,,,,,,,,,,
3.9GPa,0,,0,,0,,,,,,,,,,,,
5GPa,0,,0,,0,,,,,,,,,,,,
6.2GPa,0.0823427,0,0.0712923,0,0.623153,0,0,0,,,,,,,,,
6.6GPa,0,0,0,0,0,0,0,0,0,,,,,,,,
7.4GPa,0.284861,0,0.246632,0,0.463871,0,0,0,0.289063,0,,,,,,,
8.5GPa,0,,0,,0,,,,0,0,0,,,,,,
9.8GPa,0.926011,0,0.80174,0,0.142697,0,0,0,0.0889219,0,0.307621,0,,,,,
10.4GPa,0.907351,0,0.785584,0,0.145631,0,0,0,0.0907507,0,0.313948,0,0.979848,,,,
12.8GPa,0.642653,0,0.742265,0,0.0849194,0,0,0,0.0529178,0,0.183067,0,0.595104,0.583112,,,
13.3GPa,0.604848,0,0.523677,0,0.218466,0,0,0,0.136138,0,0.470963,0,0.653175,0.666608,0.388707,,
15.6GPa,0.233656,0,0.269874,0,0.0308751,0,0,0,0.0192399,0,0.0665596,0,0.216369,0.212008,0.363581,0.141327,
