frame,path,two_theta,normalized_intensity,prominence,width_deg,peak_group,group_two_theta,delta_from_group,source_methods,source_count,confidence_tier,tier_score,accepted_standard,raw_intensity,residual_height,conventional_prominence,matched_filter_responses,best_matched_scale,best_matched_response,local_center_height,left_side_rise,right_side_rise,two_sided_contrast,local_noise,local_shape_snr,local_slope,local_curvature,width_estimate_deg,nearest_stronger_peak_deg,likely_shoulder,top_peaks_truncated
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,9.340750,0.00034936,0.00034936,0.02411,,,,shoulder,1,C,100,0,0.256473,-0.0335123,0.00034936,,,0,-0.0127366,-0.0135656,0.0100053,-0.0135656,0.00755907,-1.79461,0.0196639,3.119e-05,0.02411,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,9.635241,0.00360631,0.00360631,0.215911,,,,shoulder,1,C,100.004,0,0.277974,-0.143809,0.00360631,,,0,-0.031226,-0.0101128,-0.00413958,-0.0101128,0.0272316,-0.371363,-0.0572963,-0.000576839,0.215911,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,9.663288,0.000121989,0.000121989,0.00992013,,,,shoulder,1,C,100,0,0.277801,-0.145054,0.000121989,,,0,-0.0380911,-0.00719964,-0.00664627,-0.00719964,0.0371698,-0.193696,0.0593824,-0.000621737,0.00992013,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,9.705358,3.45501,3.45501,0,,,,matched,1,C,103.455,0,0.280886,-0.141203,0,w2:3.11125;w3:3.45501,3,3.45501,-0.0445777,-0.017669,-0.0109616,-0.017669,0.0310746,-0.568598,0.397422,-0.0021564,0,0.182304,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,9.747428,7.98121e-06,7.98121e-06,0.00739948,,,,shoulder,1,C,100,0,0.304733,-0.129413,7.98121e-06,,,0,-0.0501204,-0.0182157,-0.0112483,-0.0182157,0.0410556,-0.443684,0.772528,-0.00178471,0.00739948,0.0420701,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,9.789498,0.00081954,0.00081954,0.0411142,,,,shoulder,1,C,100.001,0,0.344208,-0.108462,0.00081954,,,0,-0.0577007,-0.019286,-0.00797787,-0.019286,0.049744,-0.387705,1.20205,-0.00133686,0.0411142,0.0841402,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,9.873638,0.000838854,0.000838854,0.0351591,,,,shoulder,1,C,100.001,0,0.474474,-0.0221707,0.000838854,,,0,-0.0776734,-0.0262305,-0.0226567,-0.0262305,0.0576787,-0.45477,2.22749,-0.0026396,0.0351591,0.16828,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,10.322386,0.000541412,0.000541412,0.0386967,,,,shoulder,1,C,100.001,0,0.378685,-0.246057,0.000541412,,,0,-0.0875564,-0.0227405,-0.0321675,-0.0321675,0.0682963,-0.471,-1.93211,-0.00316407,0.0386967,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,10.378480,0.970883,0.970883,0,,,,matched,1,C,100.971,0,0.301641,-0.316916,0,w5:0.970883,5,0.970883,-0.0714457,-0.0125688,-0.0247759,-0.0247759,0.0588572,-0.42095,-1.13458,-0.00213776,0,0.0420701,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,10.420550,4.73683,4.73683,0,,,,matched;shoulder,2,C,204.74,0,0.271077,-0.339576,0.00293612,w2:2.28667;w3:4.73683,3,4.73683,-0.0647241,-0.0136244,-0.0170157,-0.0170157,0.054872,-0.310098,-0.548398,-0.00192058,0,0.224374,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,10.476643,0.00109865,0.00109865,0.03693,,,,shoulder,1,C,100.001,0,0.257866,-0.335479,0.00109865,,,0,-0.106458,-0.0511158,0.0110965,-0.0511158,0.114839,-0.445107,0.666207,-0.00165905,0.03693,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,10.855275,0.0854733,0.000928153,0.0377315,,,,shoulder,1,C,100.001,0,0.511641,0.0854733,0.000928153,,,0,-0.116497,-0.0411219,-0.0180944,-0.0411219,0.109955,-0.373987,-3.47029,-0.00474014,0.0377315,0.12621,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,11.135742,38.1271,38.1271,0,,,,matched;raw,2,C,238.128,0,0.190854,-0.239694,0.000465658,w5:38.1271,5,38.1271,-0.00935201,-0.000757621,-0.00320044,-0.00320044,0.00766374,-0.417607,-0.0788214,-0.000266744,0,0.0280467,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,11.163789,57.3308,57.3308,0.461373,,,,matched;shoulder,2,C,257.336,0,0.190566,-0.24923,0.00509663,w8:57.3308,8,57.3308,-0.00765753,-0.000928069,-0.000903903,-0.000928069,0.00738212,-0.125718,-0.0153095,0.000125268,0.461373,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,11.233906,0.000305706,0.000305706,0.035912,,,,shoulder,1,C,100,0,0.191324,-0.26952,0.000305706,,,0,-0.0119441,-0.00548779,-0.00122758,-0.00548779,0.00852619,-0.643639,0.127588,-0.000280153,0.035912,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,11.318046,0.000749273,0.000749273,0.027416,,,,shoulder,1,C,100.001,0,0.208639,-0.264708,0.000749273,,,0,-0.0257181,-0.0114283,0.00125599,-0.0114283,0.0219961,-0.519557,0.448205,-6.3009e-05,0.027416,0.0841402,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,11.402186,0.203496,0.203496,0,,,,matched;shoulder,2,C,200.205,0,0.256998,-0.210407,0.00116875,w2:0.203496,2,0.203496,-0.0501687,-0.0190675,-0.00715137,-0.0190675,0.0419427,-0.454608,1.053,-0.00124306,0,0.112187,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,11.514373,0.745455,0.745455,0.0433804,,,,matched;shoulder,2,C,200.747,0,0.433104,-0.00557411,0.00183721,w2:0.745455,2,0.745455,-0.0669527,-0.0183675,-0.0157541,-0.0183675,0.0594994,-0.308701,2.27887,-0.00148436,0.0433804,0.196327,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,11.584490,0.209661,0.00146094,0.0180416,,,,shoulder,1,C,100.001,0,0.621173,0.209661,0.00146094,,,0,-0.103109,-0.0436185,-0.00497894,-0.0436185,0.104213,-0.418552,3.5476,-0.00190568,0.0180416,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,11.640584,0.437662,0.0158303,0.0409511,,,,shoulder,1,C,100.016,0,0.827552,0.437662,0.0158303,,,0,0.036351,0.0878832,-0.0219957,-0.0219957,0.0890692,-0.24695,2.39078,0.00303797,0.0409511,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,11.991168,0.000575911,0.000575911,0.0407134,,,,shoulder,1,C,100.001,0,0.224997,-0.156111,0.000575911,,,0,-0.018643,0.00226956,-0.010876,-0.010876,0.0154392,-0.704441,-0.558291,-0.0002074,0.0407134,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,12.159448,0.000971022,0.000971022,0.0381381,,,,shoulder,1,C,100.001,0,0.172395,-0.155836,0.000971022,,,0,-0.00670346,-0.00111452,-0.00187572,-0.00187572,0.00510422,-0.367484,-0.209564,0.000252513,0.0381381,0.0841402,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,12.243589,0.000466707,0.000466707,0.0344779,,,,shoulder,1,C,100,0,0.160079,-0.132632,0.000466707,,,0,-0.00417634,7.46387e-05,-0.000928835,-0.000928835,0.00353034,-0.2631,-0.116979,0.00019867,0.0344779,0.0841402,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,12.299682,1.7033e-05,1.7033e-05,0.00909944,,,,shoulder,1,C,100,0,0.154281,-0.111738,1.7033e-05,,,0,-0.00404992,-0.00157048,-0.00176856,-0.00176856,0.00301151,-0.587269,-0.0724223,-0.000210832,0.00909944,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,12.355776,0.000295625,0.000295625,0.00940217,,,,raw;shoulder,2,C,200,0,0.152215,-0.0853594,0.000295625,,,0,-0.00219744,0.000229111,-0.00212477,-0.00212477,0.00122771,-1.73067,-0.0449779,-6.85846e-05,0.00940217,0.0420701,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,12.566126,0.0293807,0.000752582,0.0321427,,,,raw;shoulder,2,C,200.001,0,0.147706,0.0286854,0.000752582,,,0,-0.00207175,-0.000715659,-0.0015139,-0.0015139,0.000776215,-1.95036,-0.00300418,-0.000247493,0.0321427,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,12.664290,47.338,47.338,0,,,,matched,1,C,147.338,0,0.148042,0.058209,0,w8:47.338,8,47.338,-0.00128605,-0.000711416,-0.000612433,-0.000711416,0.000787963,-0.902854,0.0165946,-0.000387366,0,0.0280467,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,13.099014,3.59195,3.59195,0,,,,matched;raw,2,C,203.592,0,0.155183,-0.015286,2.46852e-05,w8:3.59195,8,3.59195,-0.00065662,0.000129313,-0.000265254,-0.000265254,0.00082879,-0.32005,0.0090397,-0.000107715,0,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,13.211201,0.000164506,0.000164506,0.0111162,,,,raw,1,C,100,0,0.156659,-0.0211047,0.000164506,,,0,-0.00236615,-0.0020424,-0.00109081,-0.0020424,0.000975103,-2.09454,0.0287543,-0.000312303,0.0111162,0.0560935,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,13.351435,0.00101736,0.00101736,0.0291689,,,,shoulder,1,C,100.001,0,0.164806,-0.0184696,0.00101736,,,0,-0.019367,-0.0120046,0.00258408,-0.0120046,0.0161552,-0.743084,0.282816,0.000224059,0.0291689,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,13.421552,0.000457204,0.000457204,0.0263807,,,,shoulder,1,C,100,0,0.18364,-0.00175766,0.000457204,,,0,-0.0398578,-0.0172659,-0.013291,-0.0172659,0.0275889,-0.62583,0.605536,-0.0016513,0.0263807,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,13.730066,5.42751e-06,5.42751e-06,0.00726443,,,,shoulder,1,C,100,0,0.172839,-0.0098738,5.42751e-06,,,0,-0.0203136,0.00588812,-0.0125486,-0.0125486,0.0244134,-0.514003,-0.404537,-0.000231601,0.00726443,0.0420701,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,13.898347,2.78763,2.78763,0,,,,matched;shoulder,2,C,202.788,0,0.15105,-0.0265082,0.000761886,w2:2.78763;w5:1.1588,2,2.78763,-0.00356,0.000244743,-0.0015146,-0.0015146,0.00325551,-0.465241,-0.0630102,4.51629e-05,0,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,13.926394,2.5949,2.5949,0,,,,matched,1,C,102.595,0,0.149053,-0.0271053,0,w3:2.5949,3,2.5949,-0.00330877,-0.000439148,-0.00146021,-0.00146021,0.00282215,-0.517408,-0.0450674,-0.000346604,0,0.0280467,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,14.375142,9.42221e-05,9.42221e-05,0.00736883,,,,raw,1,C,100,0,0.144221,-0.00450089,9.42221e-05,,,0,-0.00222455,-0.000313795,-0.00182967,-0.00182967,0.00127897,-1.43058,-0.00472664,-0.000441145,0.00736883,0.0560935,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,14.571469,0.0061837,0.00112868,0.0413775,,,,shoulder,1,C,100.001,0,0.144387,0.0061837,0.00112868,,,0,-0.000581079,-8.55657e-05,0.000759503,-8.55657e-05,0.00100325,-0.0852887,-0.00977778,0.000510119,0.0413775,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,14.641586,0.00155309,0.000637633,0.0236464,,,,raw;shoulder,2,C,200.001,0,0.143176,0.000988297,0.000637633,,,0,-0.00157507,-0.000351899,-0.00114393,-0.00114393,0.000882496,-1.29625,0.00169961,0.000188288,0.0236464,0.0841402,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,14.950100,6.97258e-05,6.97258e-05,0.0229541,,,,shoulder,1,C,100,0,0.137894,-0.00317836,6.97258e-05,,,0,-0.00197051,-0.00165987,0.000355683,-0.00165987,0.00164741,-1.00756,-0.0346976,-1.8934e-05,0.0229541,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,15.020217,0.000348711,0.000348711,0.0353617,,,,shoulder,1,C,100,0,0.134817,-0.00399648,0.000348711,,,0,-0.005666,-0.00267585,0.000135691,-0.00267585,0.00439324,-0.609084,0.0155787,-4.01106e-06,0.0353617,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,15.048263,0.000884896,0.000884896,0.0345345,,,,raw,1,C,100.001,0,0.135258,-0.00336429,0.000884896,,,0,-0.00696401,-0.00263192,-0.00267781,-0.00267781,0.00500274,-0.535269,0.0402339,-0.000274296,0.0345345,0.154257,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,15.118380,0.0057498,0.000343303,0.0279644,,,,shoulder,1,C,100,0,0.141913,0.0057498,0.000343303,,,0,-0.000406283,0.00264261,-0.00106866,-0.00106866,0.00544927,-0.19611,0.0560416,8.87052e-05,0.0279644,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,15.384824,0.000979481,0.000979481,0,,,,raw;shoulder,2,C,200.001,0,0.128908,0.000130813,0.000979481,,,0,-0.00366782,-0.00125177,-0.000653899,-0.00125177,0.00200743,-0.62357,-0.0947812,0.000335231,0,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,15.595175,0.00158482,0.00158482,0.0261936,,,,raw;shoulder,2,C,200.002,0,0.118783,-0.00365492,0.00158482,,,0,-0.000603092,-0.000318746,-0.000388209,-0.000388209,0.000383895,-1.01123,-0.0337919,0.000227725,0.0261936,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,15.693339,1.04613,1.04613,0,,,,matched,1,C,106.347,0,0.115214,-0.00454357,0,w5:1.04613,5,1.04613,0.000241276,0.000446335,0.000207186,0.000207186,0.000390832,0.530114,-0.029962,-0.000107955,0,0.0280467,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,15.763456,0.00047246,0.00047246,0.0361647,,,,shoulder,1,C,102.872,0,0.113131,-0.00543231,0.00047246,,,0,-1.54299e-05,0.000173984,0.000599207,0.000173984,0.000605853,0.287172,-0.0267407,0.000271897,0.0361647,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,15.833572,0.000825853,0.000825853,0.0147089,,,,raw;shoulder,2,C,200.001,0,0.111452,-0.00710886,0.000825853,,,0,-0.00208202,-0.00125115,0.000186708,-0.00125115,0.00219738,-0.569384,-0.00774927,3.14834e-05,0.0147089,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,16.085993,0.000526605,0.000526605,0.0292325,,,,raw;shoulder,2,C,200.001,0,0.108634,-0.00710188,0.000526605,,,0,-0.00377402,-0.0007907,-0.00277848,-0.00277848,0.00191428,-1.45145,-0.00122286,-2.76239e-05,0.0292325,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,16.198180,0.216391,0.216391,0,,,,matched;shoulder,2,C,200.217,0,0.112506,-0.00173872,0.00081746,w5:0.216391,5,0.216391,-0.000530199,-0.00037311,0.000356529,-0.00037311,0.000943728,-0.395357,0.0377825,1.60118e-05,0,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,16.254274,0.000227806,0.000227806,0.00935635,,,,raw,1,C,100,0,0.113448,-0.000671626,0.000227806,,,0,-0.00232542,-0.00160884,-0.00166866,-0.00166866,0.000738092,-2.26077,0.0464284,-0.00048937,0.00935635,0.0280467,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,16.674975,0.277413,0.277413,0,,,,matched;raw;shoulder,3,C,302.141,0,0.114424,0.00352652,0.000916457,w2:0.277413,2,0.277413,-0.000663089,0.00029729,0.000216491,0.000216491,0.00116216,0.186284,-0.0760888,0.000142975,0,0.112187,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,16.717045,0.000812523,1.89661e-05,0.00812182,,,,shoulder,1,C,100,0,0.111439,0.000812523,1.89661e-05,,,0,-0.00127106,-0.000242491,-0.000486776,-0.000486776,0.0005433,-0.895961,-0.0676828,-6.28018e-05,0.00812182,0.0420701,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,16.773139,0.000494962,0.000494962,0.00776493,,,,raw;shoulder,2,C,203.569,0,0.108634,-0.00104616,0.000494962,,,0,-0.000537713,0.000176229,0.000170752,0.000170752,0.000478515,0.356836,-0.0549833,0.000277173,0.00776493,0.0981636,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,16.857279,0.000656665,0.000656665,0,,,,raw;shoulder,2,C,202.784,0,0.104568,-0.00317179,0.000656665,,,0,3.39216e-05,0.000399908,0.000149777,0.000149777,0.000538141,0.278322,-0.0458656,0.000212638,0,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,16.927396,9.4624e-05,9.4624e-05,0.0223029,,,,shoulder,1,C,100,0,0.101178,-0.00487365,9.4624e-05,,,0,-0.000339904,-0.000185809,0.000227078,-0.000185809,0.000735275,-0.252707,-0.0406845,0.000173223,0.0223029,0.0420701,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,17.362120,3.5181e-05,3.5181e-05,0.0122072,,,,shoulder,1,C,100,0,0.0906723,-0.00226531,3.5181e-05,,,0,-0.00256706,-0.00203654,-0.00063524,-0.00203654,0.00175209,-1.16235,-0.0272785,-0.00014798,0.0122072,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,17.418214,0.000234304,0.000234304,0.0240705,,,,raw;shoulder,2,C,200,0,0.0897497,-0.00143581,0.000234304,,,0,-0.00187483,1.71104e-06,-0.00171668,-0.00171668,0.000857665,-2.00157,-0.0159843,-0.000115984,0.0240705,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,17.628564,0.00215424,0.000541432,0.0278751,,,,raw;shoulder,2,C,200.001,0,0.0880399,0.00162946,0.000541432,,,0,-0.00109004,-0.000468126,-0.000461898,-0.000468126,0.000622689,-0.751779,-0.0139668,-0.000263621,0.0278751,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,17.754775,0.00279493,0.000271306,0.00724906,,,,raw;shoulder,2,C,200,0,0.0866347,0.00237452,0.000271306,,,0,-0.000992278,-0.000207962,-7.96889e-05,-0.000207962,0.00103739,-0.200466,-0.00943958,-4.01355e-05,0.00724906,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,17.965125,0.000592743,0.000592743,0.0106531,,,,raw;shoulder,2,C,200.001,0,0.0808551,-0.000925551,0.000592743,,,0,-0.00112886,-0.000244884,-1.08354e-05,-0.000244884,0.00117855,-0.207784,-0.0431017,8.31803e-05,0.0106531,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,18.133406,0.00193926,0.00193926,0.030343,,,,raw;shoulder,2,C,200.002,0,0.0750644,-0.00483601,0.00193926,,,0,-0.00215395,-0.0015554,-0.00119173,-0.0015554,0.000717179,-2.16878,-0.0204287,0.00012465,0.030343,0.0841402,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,18.399850,0.00146886,0.00146886,0.0151541,,,,raw,1,C,100.001,0,0.073788,-0.00334714,0.00146886,,,0,-0.00100742,-9.98183e-05,0.000492004,-9.98183e-05,0.00184267,-0.0541703,0.0062623,-0.000130574,0.0151541,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,18.427897,0.000411001,0.000411001,0.041494,,,,shoulder,1,C,100,0,0.0724623,-0.00306827,0.000411001,,,0,-0.00151279,-0.000602507,0.000524946,-0.000602507,0.00126988,-0.474459,0.0149177,9.92086e-05,0.041494,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,18.455943,0.000340925,0.000340925,0.0218687,,,,raw,1,C,100,0,0.0728032,-0.00309643,0.000340925,,,0,-0.00270841,-0.00159372,-0.00106325,-0.00159372,0.00158217,-1.0073,0.0217667,-0.000198112,0.0218687,0.0280467,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,18.806528,0.000892915,0.000279218,0.0264538,,,,shoulder,1,C,100,0,0.0732721,0.000892915,0.000279218,,,0,-0.00206248,-0.000439459,-0.00142208,-0.00142208,0.000790314,-1.79938,-0.0352133,-7.30544e-05,0.0264538,0.0841402,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,19.002855,0.000336145,0.000336145,0.00960356,,,,raw,1,C,100,0,0.0672171,-0.00438258,0.000336145,,,0,-0.00439911,-0.00368149,-0.00334262,-0.00368149,0.000885621,-4.15696,-0.0111558,-0.000715151,0.00960356,0.0701169,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,19.704024,0.000285318,0.000285318,0.00817386,,,,raw;shoulder,2,C,200,0,0.056711,-0.00287247,0.000285318,,,0,-0.00271479,-0.000812348,-0.00102192,-0.00102192,0.00215385,-0.474459,-0.0233478,-0.000514793,0.00817386,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,20.026561,0.00186719,0.00186719,0.0151767,,,,raw,1,C,100.002,0,0.0553461,-0.000750799,0.00186719,,,0,-0.000669625,3.74346e-05,-5.36341e-05,-5.36341e-05,0.000946653,-0.0566565,0.0063003,-4.30786e-05,0.0151767,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,20.475309,0.000377449,0.000377449,0.0108808,,,,raw,1,C,100,0,0.0491678,-0.00136118,0.000377449,,,0,-0.00292289,-0.00125726,-0.00127613,-0.00127613,0.00217401,-0.586995,-0.00104754,-0.000410891,0.0108808,0.0280467,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,20.503356,0.00105747,0.00105747,0.0137891,,,,raw;shoulder,2,C,200.001,0,0.0495778,-0.0006974,0.00105747,,,0,-0.00247321,-0.000557727,-0.00109402,-0.00109402,0.00191387,-0.571628,-0.00663157,-0.000125881,0.0137891,0.0981636,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,20.531403,0.00131244,0.000707618,0.0091757,,,,raw,1,C,100.001,0,0.0508132,0.000465512,0.000707618,,,0,-0.000847663,0.00117322,-0.000554679,-0.000554679,0.00222659,-0.249116,-0.0111517,-0.000286042,0.0091757,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,20.713707,4.08184e-05,4.08184e-05,0.00740929,,,,raw,1,C,100,0,0.0459114,-0.00238697,4.08184e-05,,,0,-0.00181038,-0.000833085,-0.00158312,-0.00158312,0.000953386,-1.66052,-0.0355746,-0.000720276,0.00740929,0.0420701,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,21.148431,0.00165748,0.000119953,0.00727385,,,,raw,1,C,100,0,0.0455406,0.000992321,0.000119953,,,0,0.000161479,-0.000106964,0.00256175,-0.000106964,0.00159877,-0.066904,-0.0180726,0.000358649,0.00727385,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,21.386829,0.000751984,0.000751984,0.0116549,,,,raw,1,C,100.001,0,0.0389441,-0.00355117,0.000751984,,,0,-0.0045147,-0.00244523,-0.00290875,-0.00290875,0.00146176,-1.9899,-0.00447566,-0.000877387,0.0116549,0.0560935,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,21.709366,0.000337638,0.000337638,0.0106226,,,,raw;shoulder,2,C,200,0,0.0386617,-0.00088336,0.000337638,,,0,-0.0015858,-0.000713623,-0.000866355,-0.000866355,0.000829228,-1.04477,-0.0143867,-0.000460804,0.0106226,0.0560935,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,21.821553,0.00169051,0.00169051,0.0111407,,,,raw;shoulder,2,C,200.002,0,0.0388146,-0.000838978,0.00169051,,,0,-0.000939409,-0.000453208,-0.000620704,-0.000620704,0.000882817,-0.703093,-0.00811747,-0.000389917,0.0111407,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,22.017881,0.508067,0.508067,0,,,,matched,1,C,100.508,0,0.0344753,-0.00117759,0,w8:0.508067,8,0.508067,-0.00176186,-0.00112383,-0.000376957,-0.00112383,0.00175431,-0.640614,-0.00996073,-0.00093283,0,0.0420701,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,22.130068,0.568161,0.568161,0,,,,matched,1,C,101.797,0,0.0323364,-0.0013793,0,w5:0.568161,5,0.568161,-0.000895877,0.000304242,0.000741294,0.000304242,0.00247602,0.122875,-0.0222087,-0.00107691,0,0.0280467,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,22.396512,0.987091,0.987091,0,,,,matched,1,C,100.987,0,0.0305025,-0.00137873,0,w8:0.987091,8,0.987091,-0.000894156,0.000419609,-0.000131498,-0.000131498,0.00300976,-0.0436907,0.000964353,-0.00053652,0,0.0420701,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,22.466629,0.000764743,6.99477e-05,0.00719572,,,,raw,1,C,100,0,0.0338317,-0.000711714,6.99477e-05,,,0,-0.000582283,-9.95525e-05,0.00028045,-9.95525e-05,0.00241274,-0.0412611,-0.00238929,0.000281426,0.00719572,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,22.648932,0.000490941,0.000490941,0.012903,,,,raw,1,C,100,0,0.0305252,-0.00299489,0.000490941,,,0,-0.00252222,-0.00176529,-0.000331422,-0.00176529,0.00360759,-0.489328,0.0116927,-0.000926888,0.012903,0.0280467,0,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,23.055610,0.00239154,0.00124104,0.035933,,,,shoulder,1,C,100.001,0,0.0343592,0.00239154,0.00124104,,,0,-0.00276602,0.00463885,-0.00151457,-0.00151457,0.00625279,-0.242224,0.0276463,0.00046488,0.035933,0.0701169,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,23.700685,4.93093,4.93093,0,,,,matched,1,C,104.931,0,0.000809981,-0.00506247,0,w5:4.93093,5,4.93093,-0.000490552,0.0011101,-0.0062849,-0.0062849,0.0120721,-0.520614,-0.0825881,-0.00339629,0,0.0280467,1,0
13.3GPa,Data/Cell_14_integrated/13p3GPa.xy,23.798849,0.00758094,0.00758094,0.0278945,,,,shoulder,1,C,100.008,0,0.0285303,-0.000922257,0.00758094,,,0,-0.00111719,-0.00111657,0.0442553,-0.00111657,0.00251486,-0.443987,-0.0321598,0.0123038,0.0278945,0.0280467,1,0
15.6GPa,Data/Cell_14_integrated/15p6GPa.xy,2.721717,0.00490533,0.00490533,0.0223043,,,,raw,1,C,100.005,0,-0.0944313,-0.0115601,0.00490533,,,0,0,0,0,0,0,0,0,0,0.0223043,0.0841402,0,0
15.6GPa,Data/Cell_14_integrated/15p6GPa.xy,3.282652,0.00148789,0.00148789,0.0388018,,,,shoulder,1,C,100.001,0,-0.0381115,-0.0175098,0.00148789,,,0,-0.0141191,-0.00712075,-0.00171327,-0.00712075,0.0104929,-0.678626,-0.0565909,0.000138591,0.0388018,0.0981636,1,0
